lot_id,wafer_id,device_id,test_num,test_name,test_type,result,measured_value,lower_limit,upper_limit,units,bin,test_time_ms
LOT001,W01,D0086,3,TEST_3,parametric,pass,124.30769734573713,100,140,mV,1,23.628813230741088
LOT001,W01,D0086,4,TEST_4,parametric,pass,130.5149926403226,110,150,mV,1,72.14502348266728
LOT001,W01,D0086,5,TEST_5,parametric,pass,132.69762271819218,120,160,mV,1,92.84688549074896
LOT001,W01,D0086,6,TEST_6,parametric,pass,154.60997560707986,130,170,mV,1,88.55359380210884
LOT001,W01,D0086,7,TEST_7,parametric,pass,159.84064646249678,140,180,mV,1,22.42742372066892
LOT001,W01,D0086,8,TEST_8,functional,pass,,,,,1,39.25445809834493
LOT001,W01,D0086,9,TEST_9,functional,pass,,,,,1,57.292943626003186
LOT001,W01,D0086,10,TEST_10,functional,pass,,,,,1,25.5864181471595
LOT001,W01,D0087,1,TEST_1,parametric,pass,98.21397952936755,80,120,mV,1,92.09117448316094
LOT001,W01,D0087,2,TEST_2,parametric,pass,107.43672378759801,90,130,mV,1,79.47908057338667
LOT001,W01,D0087,3,TEST_3,parametric,pass,123.91147305983806,100,140,mV,1,74.88321051945634
LOT001,W01,D0087,4,TEST_4,parametric,pass,125.22405870427943,110,150,mV,1,64.90689220708764
LOT001,W01,D0087,5,TEST_5,parametric,pass,133.9761461623215,120,160,mV,1,27.303775222304207
LOT001,W01,D0087,6,TEST_6,parametric,pass,150.13974396877757,130,170,mV,1,30.238033419353503
LOT001,W01,D0087,7,TEST_7,parametric,pass,166.388469656881,140,180,mV,1,97.5619564831512
LOT001,W01,D0087,8,TEST_8,functional,pass,,,,,1,36.01037236631724
LOT001,W01,D0087,9,TEST_9,functional,pass,,,,,1,73.4489433766177
LOT001,W01,D0087,10,TEST_10,functional,pass,,,,,1,41.39228567811759
LOT001,W01,D0088,1,TEST_1,parametric,pass,108.14536378574678,80,120,mV,1,34.61117830798808
LOT001,W01,D0088,2,TEST_2,parametric,pass,106.3959357685824,90,130,mV,1,20.968669515944356
LOT001,W01,D0088,3,TEST_3,parametric,pass,117.82610274726133,100,140,mV,1,98.2144483589226
LOT001,W01,D0088,4,TEST_4,parametric,pass,125.6237796682237,110,150,mV,1,83.6539714117506
LOT001,W01,D0088,5,TEST_5,parametric,pass,148.67046545785652,120,160,mV,1,36.140738679364205
LOT001,W01,D0088,6,TEST_6,parametric,pass,147.45787341883025,130,170,mV,1,35.886730745272594
LOT001,W01,D0088,7,TEST_7,parametric,pass,158.96990426743798,140,180,mV,1,49.81385006783518
LOT001,W01,D0088,8,TEST_8,functional,pass,,,,,1,53.11713367148349
LOT001,W01,D0088,9,TEST_9,functional,pass,,,,,1,58.472013133778745
LOT001,W01,D0088,10,TEST_10,functional,pass,,,,,1,72.65541705821404
LOT001,W01,D0089,1,TEST_1,parametric,pass,95.50565928281792,80,120,mV,1,22.354565932083062
LOT001,W01,D0089,2,TEST_2,parametric,pass,105.03206690916635,90,130,mV,1,31.82122345692581
LOT001,W01,D0089,3,TEST_3,parametric,pass,115.58247710115971,100,140,mV,1,70.28505684037935
LOT001,W01,D0089,4,TEST_4,parametric,pass,123.00786829733669,110,150,mV,1,14.724199615551651
LOT001,W01,D0089,5,TEST_5,parametric,pass,138.61869895029704,120,160,mV,1,47.19712294434328
LOT001,W01,D0089,6,TEST_6,parametric,pass,149.5312130912462,130,170,mV,1,79.36894522884512
LOT001,W01,D0089,7,TEST_7,parametric,pass,157.7464369827674,140,180,mV,1,10.466330176641703
LOT001,W01,D0089,8,TEST_8,functional,pass,,,,,1,93.618971215298
LOT001,W01,D0089,9,TEST_9,functional,pass,,,,,1,94.15288887365364
LOT001,W01,D0089,10,TEST_10,functional,pass,,,,,1,52.97036683968068
LOT001,W01,D0090,1,TEST_1,parametric,pass,104.02438882277816,80,120,mV,1,38.905093190725
LOT001,W01,D0090,2,TEST_2,parametric,pass,122.24323746050808,90,130,mV,1,68.13081261012428
LOT001,W01,D0090,3,TEST_3,parametric,pass,121.81252558370583,100,140,mV,1,61.67200178578359
LOT001,W01,D0090,4,TEST_4,parametric,pass,128.8165039006446,110,150,mV,1,58.16370492042442
LOT001,W01,D0090,5,TEST_5,parametric,pass,138.0254374185602,120,160,mV,1,92.19067531028672
LOT001,W01,D0090,6,TEST_6,parametric,pass,138.42112184446464,130,170,mV,1,25.75582979328668
LOT001,W01,D0090,7,TEST_7,parametric,pass,162.29622108485125,140,180,mV,1,92.76713306658407
LOT001,W01,D0090,8,TEST_8,functional,pass,,,,,1,45.729511685046965
LOT001,W01,D0090,9,TEST_9,functional,pass,,,,,1,94.29478702999864
LOT001,W01,D0090,10,TEST_10,functional,pass,,,,,1,93.34357281067987
LOT001,W01,D0091,1,TEST_1,parametric,pass,97.90386386840746,80,120,mV,1,88.90688511261311
LOT001,W01,D0091,2,TEST_2,parametric,pass,116.46683561972426,90,130,mV,1,19.65706216961842
LOT001,W01,D0091,3,TEST_3,parametric,pass,120.37697274452546,100,140,mV,1,98.46944995339058
LOT001,W01,D0091,4,TEST_4,parametric,pass,126.76138664513925,110,150,mV,1,58.897043520127745
LOT001,W01,D0091,5,TEST_5,parametric,pass,154.67850732528626,120,160,mV,1,54.452117830763726
LOT001,W01,D0091,6,TEST_6,parametric,pass,159.0395156874378,130,170,mV,1,52.12186921056611
LOT001,W01,D0091,7,TEST_7,parametric,pass,156.32608447146916,140,180,mV,1,27.35302584464288
LOT001,W01,D0091,8,TEST_8,functional,pass,,,,,1,24.624483628576478
LOT001,W01,D0091,9,TEST_9,functional,pass,,,,,1,33.15383922065672
LOT001,W01,D0091,10,TEST_10,functional,pass,,,,,1,76.29561059430313
LOT001,W01,D0092,1,TEST_1,parametric,pass,101.64080244105814,80,120,mV,1,78.15544752318051
LOT001,W01,D0092,2,TEST_2,parametric,pass,103.73510280875495,90,130,mV,1,25.794542245461827
LOT001,W01,D0092,3,TEST_3,parametric,pass,126.59515454255285,100,140,mV,1,84.42908427486786
LOT001,W01,D0092,4,TEST_4,parametric,pass,121.622887516857,110,150,mV,1,56.37525930638163
LOT001,W01,D0092,5,TEST_5,parametric,pass,146.36028561852874,120,160,mV,1,26.6303080942606
LOT001,W01,D0092,6,TEST_6,parametric,pass,153.85581061868317,130,170,mV,1,22.65506880708686
LOT001,W01,D0092,7,TEST_7,parametric,pass,158.3155996060982,140,180,mV,1,33.470674935889946
LOT001,W01,D0092,8,TEST_8,functional,pass,,,,,1,77.83809866033113
LOT001,W01,D0092,9,TEST_9,functional,pass,,,,,1,37.17512557224532
LOT001,W01,D0092,10,TEST_10,functional,pass,,,,,1,11.02921607747512
LOT001,W01,D0093,1,TEST_1,parametric,pass,103.37888646237509,80,120,mV,1,68.83150303631788
LOT001,W01,D0093,2,TEST_2,parametric,pass,109.36983210946833,90,130,mV,1,20.640236302357533
LOT001,W01,D0093,3,TEST_3,parametric,pass,118.32375930650987,100,140,mV,1,37.61257078032578
LOT001,W01,D0093,4,TEST_4,parametric,pass,125.10454080514288,110,150,mV,1,90.56065328346287
LOT001,W01,D0093,5,TEST_5,parametric,pass,143.30825072264594,120,160,mV,1,73.32013315920304
LOT001,W01,D0093,6,TEST_6,parametric,pass,149.06579332978833,130,170,mV,1,92.45173472655718
LOT001,W01,D0093,7,TEST_7,parametric,pass,162.31782420114138,140,180,mV,1,36.55338401406222
LOT001,W01,D0093,8,TEST_8,functional,pass,,,,,1,29.721574084180954
LOT001,W01,D0093,9,TEST_9,functional,pass,,,,,1,23.786700822026127
LOT001,W01,D0093,10,TEST_10,functional,pass,,,,,1,64.51650532801625
LOT001,W01,D0094,1,TEST_1,parametric,pass,94.55006594040438,80,120,mV,1,52.374526919138034
LOT001,W01,D0094,2,TEST_2,parametric,pass,113.18412016765744,90,130,mV,1,58.37659189238808
LOT001,W01,D0094,3,TEST_3,parametric,pass,118.19601189149438,100,140,mV,1,32.271888637771994
LOT001,W01,D0094,4,TEST_4,parametric,pass,126.98885746940634,110,150,mV,1,77.92655947523788
LOT001,W01,D0094,5,TEST_5,parametric,pass,141.44408291033432,120,160,mV,1,50.2073179746835
LOT001,W01,D0094,6,TEST_6,parametric,pass,148.52167136687157,130,170,mV,1,73.33895126402854
LOT001,W01,D0094,7,TEST_7,parametric,pass,165.68351676851276,140,180,mV,1,15.558224280101541
LOT001,W01,D0094,8,TEST_8,functional,pass,,,,,1,55.49383504833362
LOT001,W01,D0094,9,TEST_9,functional,pass,,,,,1,23.486714324417285
LOT001,W01,D0094,10,TEST_10,functional,pass,,,,,1,56.83073870663083
LOT001,W01,D0095,1,TEST_1,parametric,pass,103.03688023356563,80,120,mV,1,20.46160199661978
LOT001,W01,D0095,2,TEST_2,parametric,pass,111.8293482114112,90,130,mV,1,18.184748000651908
LOT001,W01,D0095,3,TEST_3,parametric,pass,126.35646508398374,100,140,mV,1,55.93378186295511
LOT001,W01,D0095,4,TEST_4,parametric,pass,131.98111281342347,110,150,mV,1,56.192305888147736
LOT001,W01,D0095,5,TEST_5,parametric,pass,134.87359316604122,120,160,mV,1,51.11186281406884
LOT001,W01,D0095,6,TEST_6,parametric,pass,155.207916915379,130,170,mV,1,82.62238172989532
LOT001,W01,D0095,7,TEST_7,parametric,pass,161.97676711740817,140,180,mV,1,75.09520718425021
LOT001,W01,D0095,8,TEST_8,functional,pass,,,,,1,83.48079033398174
LOT001,W01,D0095,9,TEST_9,functional,pass,,,,,1,62.04801385531319
LOT001,W01,D0095,10,TEST_10,functional,fail,,,,,7,73.03463902874583
LOT001,W01,D0096,1,TEST_1,parametric,pass,98.29585794289329,80,120,mV,1,90.47966008046063
LOT001,W01,D0096,2,TEST_2,parametric,pass,109.5491460382586,90,130,mV,1,98.75235232740492
LOT001,W01,D0096,3,TEST_3,parametric,pass,115.9497720272309,100,140,mV,1,26.19831941431377
LOT001,W01,D0096,4,TEST_4,parametric,pass,130.71812786724223,110,150,mV,1,22.188597984049398
LOT001,W01,D0096,5,TEST_5,parametric,pass,134.9075992362985,120,160,mV,1,96.74043102437686
LOT001,W01,D0096,6,TEST_6,parametric,pass,143.7228414815416,130,170,mV,1,43.701482857444084
LOT001,W01,D0096,7,TEST_7,parametric,pass,164.23228105923084,140,180,mV,1,92.54035690135552
LOT001,W01,D0096,8,TEST_8,functional,pass,,,,,1,17.222499336643004
LOT001,W01,D0096,9,TEST_9,functional,pass,,,,,1,88.70983495218324
LOT001,W01,D0096,10,TEST_10,functional,pass,,,,,1,87.42579230144091
LOT001,W01,D0097,1,TEST_1,parametric,pass,96.55807674713006,80,120,mV,1,20.676985055674805
LOT001,W01,D0097,2,TEST_2,parametric,pass,114.99156840979424,90,130,mV,1,21.46123785903477
LOT001,W01,D0097,3,TEST_3,parametric,pass,119.77550261473185,100,140,mV,1,98.08519393237023
LOT001,W01,D0097,4,TEST_4,parametric,pass,134.26802665365173,110,150,mV,1,98.06416144112251
LOT001,W01,D0097,5,TEST_5,parametric,pass,132.7646644838237,120,160,mV,1,51.670351107530195
LOT001,W01,D0097,6,TEST_6,parametric,pass,148.9863372944267,130,170,mV,1,44.13488212304144
LOT001,W01,D0097,7,TEST_7,parametric,pass,154.84578000458825,140,180,mV,1,30.669766010910887
LOT001,W01,D0097,8,TEST_8,functional,pass,,,,,1,23.960923588339057
LOT001,W01,D0097,9,TEST_9,functional,pass,,,,,1,88.76873571613547
LOT001,W01,D0097,10,TEST_10,functional,pass,,,,,1,12.899558341898292
LOT001,W01,D0098,1,TEST_1,parametric,pass,96.30594333060084,80,120,mV,1,94.26141373469007
LOT001,W01,D0098,2,TEST_2,parametric,pass,104.16308553577092,90,130,mV,1,90.0137207762012
LOT001,W01,D0098,3,TEST_3,parametric,pass,120.10938750787254,100,140,mV,1,63.45497327314216
LOT001,W01,D0098,4,TEST_4,parametric,pass,131.86309698132894,110,150,mV,1,50.17969596237421
LOT001,W01,D0098,5,TEST_5,parametric,pass,135.2272378767522,120,160,mV,1,32.02607360965533
LOT001,W01,D0098,6,TEST_6,parametric,pass,141.0506962789412,130,170,mV,1,13.981305705039803
LOT001,W01,D0098,7,TEST_7,parametric,pass,154.22349621410027,140,180,mV,1,77.8947137872556
LOT001,W01,D0098,8,TEST_8,functional,pass,,,,,1,22.612201760341414
LOT001,W01,D0098,9,TEST_9,functional,pass,,,,,1,31.074536542749122
LOT001,W01,D0098,10,TEST_10,functional,pass,,,,,1,61.849930202225835
LOT001,W01,D0099,1,TEST_1,parametric,pass,102.33073863243926,80,120,mV,1,61.97273331740938
LOT001,W01,D0099,2,TEST_2,parametric,pass,111.30347451122353,90,130,mV,1,31.321363129904856
LOT001,W01,D0099,3,TEST_3,parametric,pass,110.85704786264196,100,140,mV,1,88.86324899564265
LOT001,W01,D0099,4,TEST_4,parametric,pass,136.04419098582042,110,150,mV,1,47.22041858021233
LOT001,W01,D0099,5,TEST_5,parametric,pass,139.4552960828031,120,160,mV,1,34.763852845774494
LOT001,W01,D0099,6,TEST_6,parametric,pass,143.7284098511752,130,170,mV,1,76.16908983917526
LOT001,W01,D0099,7,TEST_7,parametric,pass,157.66530836648897,140,180,mV,1,25.76198694362776
LOT001,W01,D0099,8,TEST_8,functional,pass,,,,,1,60.026559938534135
LOT001,W01,D0099,9,TEST_9,functional,fail,,,,,7,94.74277688487206
LOT001,W01,D0099,10,TEST_10,functional,pass,,,,,1,80.72241363824662
LOT001,W01,D0100,1,TEST_1,parametric,pass,97.82824475047812,80,120,mV,1,23.429584704264734
LOT001,W01,D0100,2,TEST_2,parametric,pass,114.71211158920178,90,130,mV,1,43.88141696564188
LOT001,W01,D0100,3,TEST_3,parametric,pass,120.1571301537771,100,140,mV,1,86.44068390340364
LOT001,W01,D0100,4,TEST_4,parametric,pass,124.338525383725,110,150,mV,1,37.0662776915633
LOT001,W01,D0100,5,TEST_5,parametric,pass,137.6156564122164,120,160,mV,1,92.3267056434315
LOT001,W01,D0100,6,TEST_6,parametric,pass,141.26775491814743,130,170,mV,1,60.61473546282182
LOT001,W01,D0100,7,TEST_7,parametric,pass,166.25261701803848,140,180,mV,1,22.06834759531702
LOT001,W01,D0100,8,TEST_8,functional,pass,,,,,1,28.300305975404896
LOT001,W01,D0100,9,TEST_9,functional,pass,,,,,1,93.00034940601002
LOT001,W01,D0100,10,TEST_10,functional,pass,,,,,1,18.321759687417728
LOT001,W01,D0101,1,TEST_1,parametric,pass,98.71686639916182,80,120,mV,1,75.21262410764817
LOT001,W01,D0101,2,TEST_2,parametric,pass,111.44425554701098,90,130,mV,1,70.63047285711207
LOT001,W01,D0101,3,TEST_3,parametric,pass,123.68027218234435,100,140,mV,1,64.26298404901684
LOT001,W01,D0101,4,TEST_4,parametric,pass,132.26297637059523,110,150,mV,1,78.55267757834889
LOT001,W01,D0101,5,TEST_5,parametric,pass,137.69744903564634,120,160,mV,1,75.18747158669342
LOT001,W01,D0101,6,TEST_6,parametric,pass,144.67315695890733,130,170,mV,1,88.25264663720841
LOT001,W01,D0101,7,TEST_7,parametric,pass,157.93533268741177,140,180,mV,1,39.96678797369391
LOT001,W01,D0101,8,TEST_8,functional,pass,,,,,1,11.380033560564355
LOT001,W01,D0101,9,TEST_9,functional,pass,,,,,1,96.5869800503013
LOT001,W01,D0101,10,TEST_10,functional,pass,,,,,1,99.96148063160305
LOT001,W01,D0102,1,TEST_1,parametric,pass,96.30534693374034,80,120,mV,1,64.3961380670903
LOT001,W01,D0102,2,TEST_2,parametric,pass,110.4922162076987,90,130,mV,1,28.406182868010433
LOT001,W01,D0102,3,TEST_3,parametric,pass,125.4570417468606,100,140,mV,1,79.79624938573933
LOT001,W01,D0102,4,TEST_4,parametric,pass,126.77856427980645,110,150,mV,1,44.25955699356303
LOT001,W01,D0102,5,TEST_5,parametric,pass,135.38737033741444,120,160,mV,1,33.54054646468174
LOT001,W01,D0102,6,TEST_6,parametric,pass,149.00995508084344,130,170,mV,1,56.15348860213962
LOT001,W01,D0102,7,TEST_7,parametric,pass,157.72200832691385,140,180,mV,1,98.3186611161919
LOT001,W01,D0102,8,TEST_8,functional,pass,,,,,1,85.57580634073163
LOT001,W01,D0102,9,TEST_9,functional,pass,,,,,1,43.36344292881326
LOT001,W01,D0102,10,TEST_10,functional,pass,,,,,1,60.62722547179189
LOT001,W01,D0103,1,TEST_1,parametric,pass,100.03897402523208,80,120,mV,1,29.914668848460273
LOT001,W01,D0103,2,TEST_2,parametric,pass,112.36443097759432,90,130,mV,1,94.12824252667181
LOT001,W01,D0103,3,TEST_3,parametric,pass,123.08497210553952,100,140,mV,1,62.12286334336604
LOT001,W01,D0103,4,TEST_4,parametric,pass,127.50162772401711,110,150,mV,1,39.68787573800739
LOT001,W01,D0103,5,TEST_5,parametric,pass,141.42342252768316,120,160,mV,1,44.18557972670387
LOT001,W01,D0103,6,TEST_6,parametric,pass,152.94149951775736,130,170,mV,1,68.91471695089197
LOT001,W01,D0103,7,TEST_7,parametric,pass,154.90734483797942,140,180,mV,1,71.63619511113156
LOT001,W01,D0103,8,TEST_8,functional,pass,,,,,1,83.94327457231206
LOT001,W01,D0103,9,TEST_9,functional,pass,,,,,1,67.75250089588366
LOT001,W01,D0103,10,TEST_10,functional,pass,,,,,1,25.14102813563869
LOT001,W01,D0104,1,TEST_1,parametric,pass,100.84908899345994,80,120,mV,1,74.82821776858843
LOT001,W01,D0104,2,TEST_2,parametric,pass,107.0757373475667,90,130,mV,1,53.94846891287192
LOT001,W01,D0104,3,TEST_3,parametric,pass,125.41699695809501,100,140,mV,1,67.76285168641299
LOT001,W01,D0104,4,TEST_4,parametric,pass,126.88304772693417,110,150,mV,1,15.285884642265712
LOT001,W01,D0104,5,TEST_5,parametric,pass,149.46548694182303,120,160,mV,1,95.06693000808083
LOT001,W01,D0104,6,TEST_6,parametric,pass,152.0424563939424,130,170,mV,1,70.13939890538376
LOT001,W01,D0104,7,TEST_7,parametric,pass,160.46389837705223,140,180,mV,1,85.82902451428136
LOT001,W01,D0104,8,TEST_8,functional,pass,,,,,1,73.64526073331139
LOT001,W01,D0104,9,TEST_9,functional,fail,,,,,10,51.040869307429055
LOT001,W01,D0104,10,TEST_10,functional,pass,,,,,1,67.39557325845901
LOT001,W01,D0105,1,TEST_1,parametric,pass,94.864868236857,80,120,mV,1,94.05133489882009
LOT001,W01,D0105,2,TEST_2,parametric,pass,116.26208977330396,90,130,mV,1,11.415859018229776
LOT001,W01,D0105,3,TEST_3,parametric,pass,116.17618233670818,100,140,mV,1,57.89912365114629
LOT001,W01,D0105,4,TEST_4,parametric,pass,129.2204941599004,110,150,mV,1,74.99734494631488
LOT001,W01,D0105,5,TEST_5,parametric,pass,140.48554207533192,120,160,mV,1,58.21642926315323
LOT001,W01,D0105,6,TEST_6,parametric,pass,148.65059637597204,130,170,mV,1,72.8073168595356
LOT001,W01,D0105,7,TEST_7,parametric,pass,165.74965778527132,140,180,mV,1,48.751588780843406
LOT001,W01,D0105,8,TEST_8,functional,pass,,,,,1,26.13401569151489
LOT001,W01,D0105,9,TEST_9,functional,pass,,,,,1,57.194686110323474
LOT001,W01,D0105,10,TEST_10,functional,pass,,,,,1,65.78027581707417
LOT001,W01,D0106,1,TEST_1,parametric,pass,99.92892814708271,80,120,mV,1,81.54426988751202
LOT001,W01,D0106,2,TEST_2,parametric,pass,114.67727379426547,90,130,mV,1,17.111731943299183
LOT001,W01,D0106,3,TEST_3,parametric,pass,125.36200154433021,100,140,mV,1,31.888710477359382
LOT001,W01,D0106,4,TEST_4,parametric,pass,128.59802600366217,110,150,mV,1,72.75126844888294
LOT001,W01,D0106,5,TEST_5,parametric,pass,137.10207348636004,120,160,mV,1,17.255522674591944
LOT001,W01,D0106,6,TEST_6,parametric,pass,158.9237386461618,130,170,mV,1,99.25072347551378
LOT001,W01,D0106,7,TEST_7,parametric,pass,159.2535345971256,140,180,mV,1,46.47504682938577
LOT001,W01,D0106,8,TEST_8,functional,pass,,,,,1,52.8404590118702
LOT001,W01,D0106,9,TEST_9,functional,pass,,,,,1,73.25606350171955
LOT001,W01,D0106,10,TEST_10,functional,pass,,,,,1,86.07968150862953
LOT001,W01,D0107,1,TEST_1,parametric,pass,98.97401006635549,80,120,mV,1,68.04165177489719
LOT001,W01,D0107,2,TEST_2,parametric,pass,103.27508178856527,90,130,mV,1,97.64557710724
LOT001,W01,D0107,3,TEST_3,parametric,pass,132.00455758129272,100,140,mV,1,90.53120909284297
LOT001,W01,D0107,4,TEST_4,parametric,pass,133.1566959263933,110,150,mV,1,91.11456631221265
LOT001,W01,D0107,5,TEST_5,parametric,pass,138.24263014488653,120,160,mV,1,72.30589412063276
LOT001,W01,D0107,6,TEST_6,parametric,pass,146.36870586340282,130,170,mV,1,93.17433399477098
LOT001,W01,D0107,7,TEST_7,parametric,pass,158.38003084677473,140,180,mV,1,71.59858691172772
LOT001,W01,D0107,8,TEST_8,functional,pass,,,,,1,58.87276284930026
LOT001,W01,D0107,9,TEST_9,functional,pass,,,,,1,26.141905289806218
LOT001,W01,D0107,10,TEST_10,functional,pass,,,,,1,11.409228567274116
LOT001,W01,D0108,1,TEST_1,parametric,pass,100.74204861429301,80,120,mV,1,83.86216673362274
LOT001,W01,D0108,2,TEST_2,parametric,pass,112.68975827455826,90,130,mV,1,83.88121490066231
LOT001,W01,D0108,3,TEST_3,parametric,pass,123.80276477881385,100,140,mV,1,60.75623796613884
LOT001,W01,D0108,4,TEST_4,parametric,pass,128.17761059337997,110,150,mV,1,61.002632790197055
LOT001,W01,D0108,5,TEST_5,parametric,pass,144.39725460477808,120,160,mV,1,58.650618790504964
LOT001,W01,D0108,6,TEST_6,parametric,pass,143.90289308801852,130,170,mV,1,44.54615926746155
LOT001,W01,D0108,7,TEST_7,parametric,pass,159.43078628908594,140,180,mV,1,72.03794870655776
LOT001,W01,D0108,8,TEST_8,functional,pass,,,,,1,77.09109051293953
LOT001,W01,D0108,9,TEST_9,functional,pass,,,,,1,18.79172086222427
LOT001,W01,D0108,10,TEST_10,functional,pass,,,,,1,16.84164219091346
LOT001,W01,D0109,1,TEST_1,parametric,pass,91.17803220649138,80,120,mV,1,64.46518688805779
LOT001,W01,D0109,2,TEST_2,parametric,pass,104.9215106164693,90,130,mV,1,97.20284744813995
LOT001,W01,D0109,3,TEST_3,parametric,pass,115.58666156300708,100,140,mV,1,39.37389822800688
LOT001,W01,D0109,4,TEST_4,parametric,pass,124.17908080386964,110,150,mV,1,50.549517528372334
LOT001,W01,D0109,5,TEST_5,parametric,pass,133.4703556702732,120,160,mV,1,30.532455086879487
LOT001,W01,D0109,6,TEST_6,parametric,pass,145.4156654376532,130,170,mV,1,26.71640613058609
LOT001,W01,D0109,7,TEST_7,parametric,pass,158.41310698651867,140,180,mV,1,62.72876090899461
LOT001,W01,D0109,8,TEST_8,functional,pass,,,,,1,79.49506637212208
LOT001,W01,D0109,9,TEST_9,functional,pass,,,,,1,32.18048031762069
LOT001,W01,D0109,10,TEST_10,functional,pass,,,,,1,34.117482780515296
LOT001,W01,D0110,1,TEST_1,parametric,pass,93.62002734063955,80,120,mV,1,23.884920154280778
LOT001,W01,D0110,2,TEST_2,parametric,pass,115.99119363430539,90,130,mV,1,45.065977785744074
LOT001,W01,D0110,3,TEST_3,parametric,pass,118.59618564178403,100,140,mV,1,94.86642046082072
LOT001,W01,D0110,4,TEST_4,parametric,pass,131.68179937171388,110,150,mV,1,50.02622784966658
LOT001,W01,D0110,5,TEST_5,parametric,pass,140.16540718355554,120,160,mV,1,17.85675091196045
LOT001,W01,D0110,6,TEST_6,parametric,pass,147.6837988794076,130,170,mV,1,48.78815643784352
LOT001,W01,D0110,7,TEST_7,parametric,pass,154.38697038054545,140,180,mV,1,19.29636346074619
LOT001,W01,D0110,8,TEST_8,functional,pass,,,,,1,59.879782485781476
LOT001,W01,D0110,9,TEST_9,functional,pass,,,,,1,80.59948518275267
LOT001,W01,D0110,10,TEST_10,functional,pass,,,,,1,11.1106553395559
LOT001,W01,D0111,1,TEST_1,parametric,pass,97.89974252609932,80,120,mV,1,47.24290627913147
LOT001,W01,D0111,2,TEST_2,parametric,pass,111.46392526860477,90,130,mV,1,60.35828911862284
LOT001,W01,D0111,3,TEST_3,parametric,pass,112.1020415335324,100,140,mV,1,99.3457180115251
LOT001,W01,D0111,4,TEST_4,parametric,pass,130.2765792495171,110,150,mV,1,71.67843926151008
LOT001,W01,D0111,5,TEST_5,parametric,pass,146.06111792833886,120,160,mV,1,25.255157072064314
LOT001,W01,D0111,6,TEST_6,parametric,pass,149.53120254438332,130,170,mV,1,23.134133858189305
LOT001,W01,D0111,7,TEST_7,parametric,pass,163.92514478854372,140,180,mV,1,25.04866606832194
LOT001,W01,D0111,8,TEST_8,functional,pass,,,,,1,36.977702852940695
LOT001,W01,D0111,9,TEST_9,functional,pass,,,,,1,42.501242106057525
LOT001,W01,D0111,10,TEST_10,functional,pass,,,,,1,74.88095072100334
LOT001,W01,D0112,1,TEST_1,parametric,pass,93.07833447277781,80,120,mV,1,51.20754696151251
LOT001,W01,D0112,2,TEST_2,parametric,pass,110.18259481575221,90,130,mV,1,22.194057311260845
LOT001,W01,D0112,3,TEST_3,parametric,pass,125.01378674434822,100,140,mV,1,85.74520480496658
LOT001,W01,D0112,4,TEST_4,parametric,pass,130.21331797730454,110,150,mV,1,44.19009605323434
LOT001,W01,D0112,5,TEST_5,parametric,pass,143.49026798224986,120,160,mV,1,48.7554598852455
LOT001,W01,D0112,6,TEST_6,parametric,pass,145.89770042036938,130,170,mV,1,84.11817161258877
LOT001,W01,D0112,7,TEST_7,parametric,pass,156.0873137398648,140,180,mV,1,37.0391756211211
LOT001,W01,D0112,8,TEST_8,functional,pass,,,,,1,72.57630659696932
LOT001,W01,D0112,9,TEST_9,functional,pass,,,,,1,25.98735441872266
LOT001,W01,D0112,10,TEST_10,functional,pass,,,,,1,38.72238983385513
LOT001,W01,D0113,1,TEST_1,parametric,pass,94.54020104067575,80,120,mV,1,76.13869288970677
LOT001,W01,D0113,2,TEST_2,parametric,pass,101.20493712019065,90,130,mV,1,80.37769326432188
LOT001,W01,D0113,3,TEST_3,parametric,pass,110.28511336063731,100,140,mV,1,39.32976136986149
LOT001,W01,D0113,4,TEST_4,parametric,pass,128.33886020252365,110,150,mV,1,42.85139836557138
LOT001,W01,D0113,5,TEST_5,parametric,pass,148.6196521567953,120,160,mV,1,93.88604373296012
LOT001,W01,D0113,6,TEST_6,parametric,pass,155.3287799676799,130,170,mV,1,26.193449134782973
LOT001,W01,D0113,7,TEST_7,parametric,pass,176.33046044875596,140,180,mV,1,79.08561169735285
LOT001,W01,D0113,8,TEST_8,functional,fail,,,,,9,94.8677423876005
LOT001,W01,D0113,9,TEST_9,functional,pass,,,,,1,81.79169689282632
LOT001,W01,D0113,10,TEST_10,functional,pass,,,,,1,16.22428047438636
LOT001,W01,D0114,1,TEST_1,parametric,pass,105.1319548252031,80,120,mV,1,70.56798871559864
LOT001,W01,D0114,2,TEST_2,parametric,pass,102.72597539951289,90,130,mV,1,22.52612104267063
LOT001,W01,D0114,3,TEST_3,parametric,pass,118.75633067654589,100,140,mV,1,23.872891101027086
LOT001,W01,D0114,4,TEST_4,parametric,pass,133.6078372489787,110,150,mV,1,48.081515960521315
LOT001,W01,D0114,5,TEST_5,parametric,pass,136.0915031707841,120,160,mV,1,63.814046927773376
LOT001,W01,D0114,6,TEST_6,parametric,pass,153.81191958417025,130,170,mV,1,62.40196172947032
LOT001,W01,D0114,7,TEST_7,parametric,pass,148.92659582049342,140,180,mV,1,88.26703520308284
LOT001,W01,D0114,8,TEST_8,functional,pass,,,,,1,13.30886476609768
LOT001,W01,D0114,9,TEST_9,functional,pass,,,,,1,73.14708583500337
LOT001,W01,D0114,10,TEST_10,functional,pass,,,,,1,63.44379490193898
